feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
0.9182455,-1.2054337,-1.491702,-0.055474438,0.07673364,1.3155663,-0.24571718,0.45932776,-1.2388886,1.2891417,-0.0043486683,-0.5915393,-1.6768861,-0.08342133,-0.4121629,-1.0902575,-0.06392982,-0.84097815,1.6160533,-3.2056632,3
-0.70615613,-0.752266,-0.99989486,1.0327804,0.56031144,-0.6298584,1.6215061,0.3276905,0.59367317,-1.7325063,0.8287223,1.485189,0.8849649,-0.15922171,1.0603954,-0.618961,1.7462219,-0.44057372,0.008222699,1.2722172,0
0.3467676,-1.1796032,0.601921,-0.7836971,-0.14166883,0.291459,0.422323,-0.9031703,-1.1148045,0.5258446,-0.03488085,0.8401074,1.3126943,-1.5944098,-0.85977566,-1.178175,1.861291,0.3747163,0.36612648,-0.95406723,1
-1.456885,-0.9369251,0.38594133,0.6573524,-0.044916634,-0.5387499,0.80487436,0.8131345,-0.8702145,-0.083963946,0.18010372,0.7309315,-1.0316787,1.8167192,0.78909767,0.78783804,0.018885063,-0.15764469,1.8471159,0.22356781,2
1.478029,-0.120165974,-0.11089485,1.2704197,0.16471756,-1.2683576,0.5825782,-0.9880301,-0.37946093,-1.689142,2.450006,-0.7704386,-1.4593097,0.9882757,-1.2014447,-0.14128676,0.44338495,-0.3412048,-2.2014513,0.91885096,2
-0.1738803,1.2704756,0.6123898,0.86666405,-0.84178543,-0.94034797,1.2739462,1.0503895,0.72246236,-1.8325026,0.43429735,0.64696556,2.1632,0.9449359,-1.0729458,-1.0488255,-1.5745187,0.59154433,1.0914259,-0.46725592,0
-0.48978415,-1.583316,0.34680083,1.032954,0.9647642,0.75165004,0.9670269,0.72994363,-0.5167651,0.8569198,-1.912231,-0.42929032,-1.5525934,0.8418354,1.2639986,-0.033490416,1.452033,0.322386,0.63025296,1.3466445,3
-0.39346254,-2.2615876,0.16566609,0.8377241,-0.56299317,-0.14318399,-1.1142668,-1.5314765,1.2239726,-1.5950959,-0.93990356,-0.9375724,-0.90848625,0.118364766,-0.1434341,-1.7374027,-0.05923144,0.19201468,-2.1208973,0.44029513,3
-0.02237009,1.76719,0.1004237,-1.4278002,-1.7123295,-1.3157924,-0.30004224,-1.0899864,1.16031,0.58365977,1.0915563,-1.8357142,0.52512294,-0.43472648,-0.044635765,0.27776307,-0.25818852,-1.8453057,1.2399309,-0.8218741,2
-0.700868,0.7328018,0.9204397,-1.8404982,2.2357576,0.51343715,1.2897885,0.9357997,0.073880866,0.4515039,0.23935746,1.8245363,1.2113539,-0.9064603,1.0215151,-0.20765682,-0.60792553,2.011777,-1.241824,-1.6499795,0
-0.025998347,-0.5775946,-0.104826204,-0.0036024246,0.30926082,-0.019275099,-0.7969975,0.5387351,-0.18648137,0.13114472,0.2944871,-0.32673186,-0.58036584,-0.42345807,-0.93039054,0.1865724,-0.41461647,-0.32870275,-0.3205651,0.35174972,0
1.6982749,-1.9277662,0.32720664,-0.12231488,0.9573206,0.7563027,-0.42296776,0.16946249,0.14827034,1.5138324,0.2607695,-0.36044058,1.0264605,-0.7999578,0.1453212,-0.3894485,-0.072493434,0.5386405,-1.1422603,2.3907669,1
-0.13571009,1.5354071,-0.42932877,0.29375997,-0.10188108,-0.8710784,-1.2763499,-1.0312616,0.6939419,-0.50601995,0.7305489,0.7952157,-0.47612673,-0.5443275,0.9153356,-0.7767535,1.3451447,0.99489117,0.54847556,-0.12034525,2
0.74532723,-0.5551633,0.39611778,1.2356573,0.5888443,0.8469344,0.30003655,-0.25937077,-1.1025339,-1.1471856,-0.32208917,1.2598512,1.6384982,1.1245614,0.7809377,0.55617726,-0.7040978,-0.022105206,0.81373656,0.3089911,3
0.25235072,1.7201592,0.7729314,0.43899974,-0.738558,0.35742295,0.5560138,0.15478799,0.525904,1.1197094,0.66490746,1.3529292,-0.47562414,-0.102522455,-0.46465722,0.46270558,-0.63138646,-0.9292543,-1.0914727,2.0028331,0
0.7453074,-1.8595229,0.9304625,-0.49900517,0.45942542,-0.015275613,0.2901023,-1.0260775,-0.56853026,-1.9226044,1.0755212,-0.20538947,1.2449847,2.7492287,-0.94459105,-0.4991752,-1.8906877,-2.1410365,-0.61302036,-0.027291644,2
0.33023137,-2.2726564,-0.904982,-0.81988066,-0.58092713,1.0888716,0.1937618,-0.8988072,-1.3689623,-1.3342141,-0.04865106,-0.85340905,-0.5689573,1.6772459,-0.30045533,0.3921537,-0.7649115,-0.5138593,-0.37454674,0.11291233,0
1.3911586,1.1236079,1.3311697,0.69408715,1.1113032,1.0807374,-1.1832886,-0.6353553,0.63624436,-1.0787988,-0.6351259,1.9440713,-0.9252312,-0.03598894,1.0045851,-1.4912043,-0.63374174,-2.8042836,-0.9389894,0.09494706,1
-1.2725276,-0.61496794,0.29407206,-0.45404047,0.40871203,-0.50531065,-1.312567,-0.2100051,1.2672191,-0.97179127,-1.1315029,-0.14786309,-0.364483,-0.79925257,-0.2871374,1.3971252,-1.1101668,-1.282162,1.4971579,-0.48381537,3
-1.0586921,0.7045282,0.04908656,-1.2863718,-1.1250155,-0.6881005,-0.14934082,0.48677567,-0.8958143,0.6953634,-0.3236053,0.17258178,0.33256674,1.0822216,0.61440057,0.9374493,-0.30054346,-0.25820854,1.1818017,-0.8909373,3
0.48585796,-0.3107989,-0.05645492,-0.20114128,0.5318283,1.2997627,-0.023595547,-1.2072978,0.9823233,-0.4329736,-1.5059706,-0.19954109,1.2242687,0.006753683,-1.3320956,0.9934463,-1.2564112,-0.0557511,1.8772162,0.05495165,2
1.1117463,1.3304058,-2.09048,1.0079577,0.3759715,-0.21363091,1.5595486,-2.10482,1.7420137,1.3951737,0.5197556,2.101925,-0.8544491,-0.9023222,0.067167506,1.2264112,-0.19620188,-0.24668494,0.8674634,1.8980867,1
-0.5758781,0.08053057,0.31741118,0.22080539,2.3041716,0.37561363,-0.96683717,0.18659316,0.6865946,0.727751,0.8346708,-0.11521968,-0.098400906,-1.3385239,0.417435,-0.8078524,0.47840762,1.3974215,-1.0059685,1.4901085,0
-0.7422562,-1.191953,0.81497574,-0.29191795,0.5772741,1.2241311,0.7355338,-0.7457384,-0.061422713,-0.084819935,-1.7767236,0.4323525,0.69837886,0.04997356,-0.3958203,0.89413756,0.73602897,1.7300675,-0.47474676,0.9549163,0
-0.5557996,-1.6777594,0.295367,-0.8668977,-1.4969937,-1.6858555,-0.4828353,0.6187528,2.2482212,0.032334585,-0.34100604,-0.48420507,0.8094083,0.8993573,0.32139415,-0.51252645,1.7792829,1.3185183,0.45744663,-0.24021891,0
-0.75455576,0.046316657,-2.3475764,0.3786614,0.5883219,-0.25672355,-1.0272772,1.25707,-0.14005262,-0.1541342,-1.1429734,0.78681445,0.6099945,2.210195,-0.50822365,-0.91055185,-0.38445094,-1.0982594,0.57395595,-0.17412204,2
-0.25653112,-0.831944,-1.0915563,-0.77644455,0.11593224,-1.3396505,-0.9754168,0.001266871,-0.826178,0.17756501,0.61491936,0.12723875,-2.4559216,-0.73285306,-0.7879255,2.3707678,1.228164,0.25539902,-0.24438071,-0.16242972,1
-1.3747231,0.15870465,-1.8685751,-0.683474,1.053801,-0.5376886,-0.14674233,0.3545508,2.5870001,-0.3010023,1.4465811,0.4445966,0.31606278,-0.6759606,-0.7458762,0.8982952,0.47692063,1.584315,-1.2218572,-1.7574826,0
-0.37691215,1.03984,2.3462102,0.54027903,0.5261157,-1.4187928,-1.1433178,0.3455954,0.48027527,0.6833151,-1.7898668,-1.834529,-0.1501213,-0.49260285,-0.8890029,-1.2201326,1.8139011,-0.11187795,-0.052888677,0.13971289,1
1.204263,-0.4788181,2.9385786,-0.18995945,-2.5728052,-2.1290987,-0.81189805,-1.2757078,0.08800649,1.1533194,0.23084135,2.2314632,0.05918458,1.5310658,-1.1522955,0.30236453,-0.5651702,1.5215292,1.4335709,-1.1853641,1
0.023507914,0.3886824,0.43431118,0.062199153,-0.074155994,0.80287844,0.3449945,0.6388694,0.78957015,1.3430922,-0.05354246,-0.68236196,-1.6999497,0.51278883,0.37865514,0.7853202,0.16374172,1.458089,1.6729368,1.0928841,1
-0.8853228,0.41997248,-0.6598854,-0.4737311,0.48917168,1.1108185,0.5090285,0.555628,-0.06712317,0.7379778,-1.827647,0.42630273,0.23458032,0.7628623,0.19924065,-1.5450375,1.8990184,-0.18942782,0.42253426,-0.35743973,2
0.047821347,0.16206071,-0.19887352,0.49901125,0.4598328,1.8434304,-0.33455643,0.29286546,-1.2722445,1.4207093,1.1875521,-0.28624287,-0.5499981,0.6200248,0.0052622305,-0.35558227,-0.043950308,1.1896211,0.50209314,0.45258552,0
0.52240384,1.3023976,1.5678636,1.8014921,-0.6369191,-0.3650998,0.4925856,-0.04929382,1.7223045,-1.217822,3.7340817,0.07452782,-0.9350402,1.2877299,-0.4183834,-0.8459199,0.33009797,0.68957806,1.1158129,-0.8459655,1
0.3918672,0.5226111,-0.40706316,1.6108085,-0.11293468,-0.88989276,-0.24635257,-0.920328,0.23016015,0.82787323,0.54204714,0.64874786,-0.4591784,-0.44657767,-0.92097074,-0.7484364,-0.531486,0.7514838,1.4792749,0.83643425,0
-0.4460109,0.6028348,-0.944719,-1.2885773,-0.5466104,-2.1595192,1.7742717,0.08698441,1.1932536,0.26334286,-1.4157234,1.0809602,-0.20660405,0.056871533,0.1791589,-0.023961002,1.2929182,-1.304404,-0.086620815,-0.84040105,3
-1.3487713,1.3701165,1.2387103,1.4323248,-0.02050728,1.1571474,2.1366293,1.4489876,0.19222626,1.5024184,0.75843614,0.5286091,-0.18607543,0.31598273,-0.68155414,-1.0392581,-1.4804324,1.2090404,0.6321829,1.3510401,2
1.2569832,-1.463278,0.37517816,0.47032604,0.92940503,1.0241308,-0.9616803,-1.1035087,-1.2795373,-0.5633529,-0.8748831,-0.55904484,-0.21784237,0.008937079,0.15505043,-0.4718253,-0.4913257,0.30204317,0.53476906,-1.4974669,2
0.8081116,-0.05531243,1.6347107,-0.22791296,0.5196586,0.3167472,-1.4324414,0.9938131,-0.65154403,0.04554308,0.55851954,-0.3241037,1.6488209,0.7890893,-0.71551955,-0.7578913,0.49451151,-1.3832325,0.7868027,0.10058516,1
-0.24828263,-0.1571091,0.20905,-0.15524608,-0.7876472,0.2675388,0.46271837,0.06826046,-1.462511,0.77877575,-1.6615986,-1.61558,-0.634065,-0.6652782,1.3265332,-0.3007258,1.6024323,0.5954795,0.67466253,-0.22396557,2
-1.2807721,0.5337613,0.6282966,0.25862128,-0.59846425,0.37214527,-0.28870326,2.2960565,0.1977058,0.052144058,3.1492176,1.0763164,-0.24166754,1.1116939,0.87619334,-1.3838687,1.829084,0.755692,-0.40584904,0.7421349,0
0.090796724,-0.40155107,1.5177786,0.5543132,-0.5320383,-1.3730776,-0.5231589,-0.19233002,-1.1259809,1.5031976,0.070756,-0.7146428,-0.8712343,0.5206325,-1.6822611,-0.23353298,0.90069366,1.2274361,0.038626164,0.31221274,3
1.8728296,0.9084867,-1.6800177,-1.3388295,-0.3919625,0.8062494,-0.6053647,0.034731813,-0.42682862,0.09899041,1.1530886,-0.11072838,-0.012446486,0.058407642,0.53230953,0.1401878,-0.17925721,0.8305268,-0.15792347,-1.8511348,2
0.07808735,0.72622263,0.60660875,0.8185904,-1.60691,-1.0601379,-0.3111997,1.9768875,-1.2435275,-1.1979353,0.5834962,-1.0009073,-0.63463193,-1.6018113,-0.59340876,-0.3345608,0.74800247,0.53376067,-1.2108287,0.35830852,0
0.3925379,-0.81361663,-0.1550887,0.5799118,0.61739117,0.3829278,0.7563755,-1.9806554,-0.88716716,1.5499669,0.6529259,-1.6938648,2.6232715,1.2657229,-0.45030358,0.8651162,1.4985402,-1.212718,1.9235276,0.23425622,1
-0.9529565,-1.9714525,0.41532615,0.96922314,2.004297,-0.025420487,0.7594045,0.8043918,0.12784559,0.09366428,0.30323082,-0.5146071,-1.3185745,0.7951638,-0.43119615,-1.3933891,0.57478464,0.944361,0.3844022,0.6215461,0
-1.4764783,-0.27987173,-0.6171903,-1.2841513,0.2725826,0.36908284,0.8784923,1.8040102,0.8362339,1.0020369,-0.9928722,1.0627569,-0.09001172,-0.7318388,0.51114804,1.7319325,0.036031503,-0.58309454,2.7704232,0.82428443,1
1.0985512,1.3940189,-0.4186576,1.4077991,0.6974087,0.79162836,0.31504336,0.8097786,-0.11626502,-0.8843684,1.3788089,-0.45270532,1.1653548,0.09294879,1.8339427,-0.7002105,0.56478715,1.4927658,0.5655477,-0.91434145,1
0.3322318,-0.30528736,0.15480159,0.09311633,0.07486884,-1.1884757,0.39257938,1.1688623,0.89948666,0.82165855,1.4690573,-0.5838349,0.20190719,-0.49227878,-0.5737271,-0.95730084,0.454465,-0.71681637,0.069178835,-0.3833943,0
0.32321715,0.45800808,1.3483138,1.8210286,0.16721323,-0.09195191,0.87453395,-0.30528662,-0.34961006,0.07031074,0.18605924,-0.8166175,0.78735656,0.22925876,1.1127502,1.6893793,-0.167464,-0.4410031,-0.66089803,-1.0424893,0
0.049658492,1.3873221,-0.1918578,-0.06486938,0.5908987,-1.1973288,-1.848624,0.05562829,-0.40200326,-1.2345338,-1.1193691,-0.63511384,0.43363333,0.6730291,-1.3967012,0.8530546,-0.6726169,0.770527,1.3992633,-0.032438025,1
-0.36024886,0.7462732,-0.28089377,-0.14162247,-0.3915116,1.3640349,0.021459123,0.95988494,1.5116668,1.7100712,-0.90105945,-0.69214004,-1.9642076,-0.45461884,-0.067731746,0.14869715,0.3038306,-0.63521564,-1.0877384,-0.742842,1
0.4066565,-0.34446645,0.046734862,-1.0186913,-1.6501284,1.3119389,0.76968527,-1.0516543,1.004528,1.360358,0.28423104,0.921295,-0.34797263,1.7571245,-0.5990077,-0.3283041,0.25203604,-0.7923325,0.28339493,1.2598062,3
-1.2892659,0.68360025,-0.563591,0.19234031,-2.2308855,-1.1205946,-1.2494915,-1.8576738,0.6689867,1.2034305,-1.0539582,1.2979182,-1.0961859,-2.4948745,-0.29071707,1.0184982,0.9358972,-0.57495767,0.91407835,-0.9015846,2
0.9933859,-0.4303964,-1.2222816,1.3493646,-1.4796723,0.43801817,-0.44457152,-1.6965598,1.1912723,0.34139067,-1.3885655,-1.1273378,0.26207995,-1.4229015,-0.95435035,0.6352921,0.68725187,-1.0026569,-0.6487136,-0.022930585,2
-1.0113086,-1.0361779,-1.2009362,-2.6827652,1.6059681,0.7494491,1.7441186,1.3087243,2.7746394,-1.1488299,0.19769105,-0.62837803,-0.9691914,-0.4389441,-1.1121949,-1.7829788,1.2508405,1.3633626,0.10983151,-0.5105838,2
-0.90035546,-0.62056077,-2.4223533,-0.30775887,1.860629,0.118202575,1.2647347,-1.0154434,1.137841,-0.613234,-0.7462766,-1.4380918,-2.598571,-0.51923394,0.72421986,0.35145825,1.169565,0.10076014,0.52316403,0.028866204,1
0.32130834,1.1024699,-0.61075515,-0.96281874,0.79993474,-1.2636524,-0.9822079,-0.09748079,0.8761451,0.15518962,-0.71433747,-0.22072524,-0.21102847,-1.6899822,0.45954672,0.39420313,0.501409,1.1878891,0.42349672,-0.805004,0
0.24103582,-1.6026655,-0.43191946,1.3224875,1.0596851,0.19346437,-0.21164073,0.2513913,0.18255323,1.2320328,-1.6067877,0.36078513,-0.22638673,0.3250189,0.024286142,0.73845476,0.119093165,0.7152724,-0.39252388,1.7857381,1
-0.7029305,0.95684594,0.95941013,-0.41344664,0.19627388,-0.38228014,-0.80006236,1.413744,0.92642874,1.0978619,-1.0587292,-0.91798294,-0.31791282,-1.6400406,0.06336047,1.9283149,-0.96810377,0.47211573,-1.2115678,1.883762,3
2.090805,0.51286995,-0.02879398,-0.9507452,-1.1624138,-0.37407038,-0.13235435,0.30533233,0.8041018,-1.2338946,0.8865625,-0.51981527,0.26428747,0.93287647,0.8685919,-1.0494692,-0.71983063,0.6498511,1.1254534,-1.664948,0
-0.97763234,1.5758942,-0.6591056,0.63377035,0.43798447,0.22453801,0.6243097,0.22282182,1.1323786,-0.7070826,0.33445713,1.9848814,-0.48024842,-0.97213626,-0.111309335,0.3682708,0.046230007,-0.5376544,-0.22339849,-1.380393,2
1.4721464,0.09165981,-0.64625615,0.45662996,2.5573878,-0.314089,1.1893662,0.5442825,1.3102942,0.021765346,-0.14428,-0.5250818,-0.18765004,-1.2982261,1.1368093,-0.12877728,0.20585929,-1.3744096,0.33875746,1.1184582,1
-0.07061074,1.1213567,1.5612408,-0.06468127,-1.8300697,1.5768957,1.3029997,0.65345484,0.52207136,1.0705233,-0.33522505,-0.21131332,0.80155647,0.83869386,0.58253884,0.00047574245,-1.1769497,1.0357014,0.3798372,-0.7082216,0
1.0564922,-0.47981104,0.8323897,1.0085549,1.062543,0.7302272,-1.5062815,-0.07514734,-0.6847575,-2.11111,-0.6672207,0.24467492,0.7256856,0.20785786,-1.2542919,-1.5963227,-1.88427,0.6404002,0.45060688,-1.0829469,3
-1.3658509,1.432645,0.6652442,-0.5735059,-0.69598716,0.8126425,-0.042597864,0.6852009,-0.06003238,0.8290057,1.1691759,-2.0066721,-1.6109,1.0240589,1.731933,-0.70790786,2.3034875,-0.06630654,-0.0020753944,1.2351159,1
0.82557786,-0.1265046,0.16385053,0.56629425,0.014390914,-0.46719694,-0.4873245,-0.3889423,0.06885818,-0.6264439,-1.9837335,0.30385756,0.7812507,2.0407436,-0.36933514,-0.35229266,-0.013508078,1.1111778,0.9954749,1.2758745,2
-1.4537332,-1.7193841,-2.1101792,0.46174812,2.0253568,1.4509418,0.91953415,-1.4527103,-0.5988606,0.20605057,-0.7212551,-0.45609924,-0.81659245,0.61784214,-1.553509,2.2172394,-0.19866444,0.34774524,-0.011824303,0.6916675,0
-1.1734902,0.6040357,0.07089358,-0.26757717,1.1335784,-1.1549578,-1.5837606,0.2658532,-0.2583496,0.19078127,1.5766109,1.460908,-0.6454973,-0.68180156,0.7097034,-0.2834268,-1.8256643,1.2378701,-0.1030771,1.2160773,2
-0.011715022,0.2878446,-1.1047026,-0.56583506,-0.4034639,0.66635245,-1.843765,-0.9113198,-1.5823557,-1.0439723,-0.061515763,0.5898257,1.9769977,-0.6413466,2.003106,-1.7348815,-1.1405317,-0.61641586,2.203256,1.3933574,3
-0.27950928,-0.23552546,0.60310906,-2.1720972,0.03787988,0.37871444,0.39167452,-1.6956996,0.20791408,0.29808727,1.8792961,-0.731032,-0.23421517,0.6536935,0.3421393,1.0858805,-0.1343579,-0.6366243,0.7753874,-1.5329664,3
1.1849864,-2.2091377,-1.7788844,-1.2774187,2.134882,0.03715477,1.9028058,1.124743,0.82817507,-1.4281005,1.9020355,-1.0964762,-0.85985565,0.7509437,0.22739531,-0.38212794,0.5554925,0.4099848,-0.66257644,-1.716743,2
0.33676222,-2.384401,1.366895,1.0220524,0.97769874,0.39769104,-0.6361787,1.9108105,-0.5227341,-0.63024867,-0.25677243,1.1031591,-1.5021095,-0.045610454,-0.8395936,-0.9679528,-1.3522313,-0.040271673,-0.13637958,-2.5987976,1
0.26567212,0.68016064,-0.43167353,0.8328105,0.6651665,-0.012937158,-0.5055817,-0.807349,-2.5155303,-2.280554,-0.007755307,0.22426489,0.40872067,-1.5382587,-0.2144297,-0.4211954,-0.21696553,-0.7823793,-1.4611394,-0.25943053,2
-0.87467223,-0.50181794,0.69777095,-1.8223072,1.2709818,0.82874924,1.4984819,0.4201975,0.7118674,0.12453554,-0.3186524,-0.74949473,-0.84002376,0.17452584,1.1873418,0.17725264,0.034728084,0.62104994,0.055455774,1.1190296,1
0.44702205,-0.5493465,-0.11917497,1.0224522,-0.38895243,-1.0208929,-1.208689,1.2807479,0.017665893,0.87441856,-2.1263082,1.7242937,-0.7568338,-1.187864,-0.5697176,-0.14650454,-1.2673599,-1.106303,0.06035229,-1.5655359,1
1.2751325,0.78819406,-0.5007721,-0.7733214,-0.9080592,0.013082639,-0.21691553,-0.082550086,0.050772287,-1.1144048,0.3559669,0.8446665,-0.27465424,-0.61119974,-1.1915406,-1.8927759,0.5758949,-1.175006,0.1150642,-1.2167023,3
-0.24494527,0.26275736,0.025113072,-0.9019891,1.6446224,-0.7634839,0.25048682,0.43158424,-1.0787895,-0.4755513,-0.54720926,0.18573657,-1.0187886,0.522594,-0.89820486,-0.012872262,-0.92901003,0.46419886,-0.096770436,0.104138784,0
-0.09239753,0.047783256,-0.12569816,0.54714113,-1.3587406,0.8705631,0.3414318,1.9361663,1.8208891,1.9451271,-0.22756645,0.12787308,-0.20543665,-0.031202588,-2.1649942,0.5372687,-0.029466914,0.25067478,0.9516694,-0.6815767,3
-0.9320183,-0.5905237,0.12328939,0.52847993,0.4547978,-0.5142855,-0.73029745,-2.3761973,-0.782311,0.60891926,-0.033197187,-0.9977021,0.34700257,0.5913513,0.21848646,1.1562983,0.2622362,0.5388585,-0.21956109,-1.366761,1
0.09443169,-0.8085496,-1.592601,0.2874658,-0.94620854,-0.56643295,0.33202824,-0.052872684,1.1476482,0.47817296,0.35102904,-0.03168515,1.0008438,-0.48077178,-0.4932276,-0.41255552,-0.49453244,0.425961,0.9917137,2.4942286,2
0.61176115,-1.2572215,0.07319999,-0.877324,-0.83861685,-0.48225987,-0.62038743,0.9104477,-0.36505157,0.40166512,-1.1129318,1.2452861,0.74162066,0.06795093,0.071281485,-0.18724597,-0.16093148,-0.8245136,0.88276285,1.3843694,3
-0.45836735,-1.0512252,-1.6019809,-0.22703527,-0.2469743,0.44083625,-0.49507412,-0.25856638,0.12593955,1.8506175,-0.3728358,0.3887213,1.0100663,0.37545747,1.2551502,1.2645245,-0.4947966,-1.5573215,0.09708457,0.2905934,2
1.7837963,0.84593606,-1.5536697,-0.26576182,0.8231357,-1.1661744,0.15159868,0.3520478,-0.54287064,1.8258466,-1.291766,-0.12372689,-1.552859,1.2413816,0.5995228,1.090945,0.09532266,1.7739798,-0.179823,-0.51320726,2
-0.03084875,-1.3670362,0.1479423,-2.7036595,0.5969152,-0.22003573,0.16240779,1.0569425,-0.8710603,1.7202227,0.09741611,-0.17216662,-0.09839817,0.4576809,-0.28794506,-1.0933133,0.38957056,0.1832399,0.22734424,-0.99583375,0
0.43188888,-0.47350267,-1.4011973,0.84308916,-0.4873882,-0.4475613,-0.13197435,-1.6969202,1.3676645,0.8004503,0.061003033,0.0030793247,1.9905905,0.60247254,-2.90704,0.4021607,-0.89698154,0.685707,1.0028077,1.3111863,0
-0.5668535,1.3576176,1.9662721,0.70690054,-0.21665007,-1.2680695,-0.93591475,0.07170903,0.2503204,1.4188519,-0.21425425,-0.210954,0.3307418,-0.25219375,0.64277434,-1.5739174,1.7930489,-0.29809278,0.331114,1.3580027,2
-0.69877005,-1.9583453,-0.35470927,-1.7486902,0.5306633,1.1742994,1.6017499,1.999269,-1.1417031,-0.36151358,1.993545,-0.19344147,1.2554812,-0.9608087,-0.98504615,0.7917936,-0.8431121,1.1963329,0.5348631,0.32769233,0
0.30957416,0.41689053,-0.047879867,0.39626765,0.34787822,-0.14782833,-0.6146485,0.68131024,-1.2629217,2.2086208,0.24311896,0.06373762,-0.2103899,0.3785338,1.9374928,0.061650746,-0.045389432,-1.1804711,-0.09526843,-0.8621705,2
1.0100948,-1.91482,0.6319838,-0.8426879,-0.5556002,0.76705587,-0.66915274,-0.49392137,1.2719826,1.0791352,1.3025022,0.6101418,-0.76222926,-0.9026209,-1.0621488,-1.7117393,0.7095987,-0.025843972,-1.2865763,0.093122944,1
-0.0755328,-0.4001943,1.2983735,0.63813084,-0.87799245,-1.1127316,1.9936327,-0.102816105,-0.99408454,0.17407404,-1.4147751,-0.38195595,2.2788107,-0.8673347,-1.1364212,-1.1781248,-1.3017087,0.42865884,-0.7729864,0.79348844,1
0.21523282,-0.089835204,0.35330188,-0.49108085,-0.7048809,-0.8862671,1.8461617,1.2190971,2.2119682,1.6075419,0.83862704,0.6388371,0.030325636,0.87409604,2.039244,-0.68668145,-0.48956048,0.1390238,0.90758204,-2.3622656,0
1.358467,-0.14881656,-0.14685234,0.98419815,1.3431178,-1.2240586,0.22028047,-0.11074315,0.21505189,-0.037123565,-0.8542143,-0.107941985,0.3229683,-0.8950309,0.29241705,0.29922673,0.37519577,1.0555502,-1.6631668,0.21008077,1
0.11413787,0.8596264,0.58617485,-1.0390464,-1.7014174,-1.2761025,-0.32060248,-0.35895824,0.984887,1.0566272,0.30974,1.4670087,0.71324116,-0.0849415,-0.8338788,-1.5642843,1.0220457,-0.47319916,0.5748023,-0.15129633,2
2.626783,-0.95803094,-2.0154464,-0.084065795,0.96657866,-0.0051453398,-0.4838039,-0.07543214,0.7493337,-0.76016045,-2.5647044,1.5234952,1.1581322,-0.09292559,-0.37080067,-0.7556947,2.0153759,-0.14169647,-0.01746906,-0.44035852,0
0.031054018,0.9897556,-0.2660024,-0.63362855,0.8724315,-1.2903394,0.51741296,-0.07813433,1.2400181,-0.20391537,-0.43977278,0.21954542,1.2791097,-0.93049866,-0.36097747,0.71425754,2.1039982,-0.12448206,-0.04920441,-0.58395886,1
-0.12440331,-0.31934178,0.62593347,-0.9464149,-0.15912883,-0.9157459,1.3313247,-1.064665,-0.2812151,-2.2543216,-0.34737375,0.6047537,-0.46722266,-0.98577476,0.05113735,1.6410712,-0.29055277,-0.3066451,0.544447,-0.83466226,2
-1.6772609,0.26772422,-0.14752597,-0.20419084,-1.6997229,-0.85767174,0.861899,-0.56644046,0.99214613,-0.5933175,-0.9836474,0.44421872,-0.6457836,-0.04964195,0.78555006,-0.717312,-0.023541523,0.6731755,0.13574038,-0.97526294,0
-0.07178044,-0.15948404,0.18334194,1.3130816,-0.45820227,-0.13379233,0.8665264,0.6572281,0.862762,-0.31444713,-1.76073,-0.126261,1.683771,0.13064426,0.82172215,1.3213884,-0.03232155,1.2281241,-0.28127205,-0.48669922,3
0.21143946,0.16292636,-0.13523933,-0.9377561,0.107430436,0.6414442,-1.147453,-0.39175197,-0.22574043,0.9456718,-0.43326405,-0.21867727,1.0401886,-1.5437833,0.5017108,1.7068493,-1.7607143,-1.345545,-0.11073871,0.6076351,3
-0.08700995,-0.08384055,-0.34018606,-1.5255545,0.9075899,0.81420374,1.2877587,0.08867643,0.10744459,-0.050828125,0.54951715,0.051291414,0.4361809,2.440062,-0.6126449,-2.3973024,-0.87100476,1.610986,0.21604109,0.35977298,1
-1.380734,-0.68598974,-1.2658639,0.016714804,-0.14760418,-2.0542746,-0.3810844,2.293025,0.7296894,0.23438196,0.49871907,-1.081725,-1.4488673,-0.3110649,-0.9131471,-0.47619873,0.7503823,0.12820826,-0.860579,-0.10690898,1
-0.74643344,-0.6467418,0.78281415,-1.3547068,2.2131183,-0.26102075,0.35346788,-0.549317,-1.3541538,0.9193138,-0.46602398,0.17693084,-0.86952597,1.3698133,-0.90232277,-0.68563724,0.42304704,-0.74018496,-0.96228904,1.8880578,0
-0.7160634,0.89492124,-0.6080981,-0.10914577,-0.07137767,0.35303646,0.04528134,-0.061595608,0.8941366,0.054865643,1.1480013,-1.5792077,0.060549516,-0.47113857,-0.0545313,-1.6409906,-0.8088856,-1.5597471,0.44946802,0.8947421,3
0.24417871,-0.558216,-1.5071399,-1.4404399,0.30226994,0.72489285,-1.4788519,0.06401572,-0.8129447,-0.69402766,1.1303524,1.6096048,-0.2222595,-0.9465956,0.5048702,0.9333306,-1.3929118,-0.74450403,2.0026164,-1.6752641,0
-0.42284274,-1.0115243,1.0681477,-1.1677933,-1.1917233,0.028882533,0.7773983,1.7068427,-1.225557,-0.9199194,-0.41752264,-0.56992763,-1.900333,0.26732564,-0.30773,0.5281185,-0.8496798,-0.84460115,-0.0096812425,-0.03793762,1
